B,I_c
-7.18,0.0445711111113387
-7.17796842107948,0.05
-7.17786556016686,0.046
-7.16482448980261,0.048
-7.16,0.0507715254231901
-7.14,0.0516787596904795
-7.12,0.0517772972973954
-7.11550545455126,0.052
-7.10289577467751,0.056
-7.1,0.0533536507932409
-7.1,0.0555968627418968
-7.1,0.0562855555588551
-7.09490999998999,0.054
-7.08375789475585,0.058
-7.08,0.0583525925938422
-7.07361531100416,0.06
-7.06,0.0614592820515318
-7.04,0.0610533333312853
-7.03368888887452,0.062
-7.02,0.063493333334376
-7.01816263736794,0.064
-7.00495510205046,0.066
-7.00384262293816,0.062
-7,0.0618579393945254
-7,0.0621324293779747
-7,0.0666474666667139
-6.99867570622074,0.062
-6.98,0.0671206201547983
-6.96665411767084,0.068
-6.96,0.0687855555588551
-6.95680496894481,0.072
-6.95511508381048,0.07
-6.94575936255504,0.074
-6.94001355932779,0.076
-6.94,0.0760046666686368
-6.92,0.0775862857158541
-6.9,0.0774546666657355
-6.89689857819012,0.078
-6.89492413792028,0.08
-6.88211818181818,0.084
-6.88199792745032,0.086
-6.88,0.0816972548991867
-6.88,0.0823431111133733
-6.88,0.0862856296279392
-6.8754588235075,0.082
-6.8747891892149,0.086
-6.87239183674551,0.084
-6.86668307692648,0.08
-6.86,0.0794828571439299
-6.86,0.0809049999981227
-6.86,0.0826041379307903
-6.85869156626781,0.08
-6.85718663239041,0.086
-6.85498181817303,0.084
-6.8485065326601,0.088
-6.84,0.0896355555559619
-6.83972480000867,0.092
-6.83799148931416,0.094
-6.83692081632867,0.09
-6.83318561150739,0.096
-6.82681266969223,0.098
-6.82292580644656,0.1
-6.82,0.100465128204341
-6.8,0.10166123456885
-6.79039432624112,0.104
-6.79039432624112,0.104
-6.7868078431375,0.1
-6.78,0.0996492929296545
-6.78,0.102473333332139
-6.78,0.105039432624474
-6.77651055276966,0.1
-6.76906268656329,0.104
-6.76863999997749,0.102
-6.76,0.102443076920624
-6.75302068965025,0.104
-6.75243428573042,0.106
-6.74650666668509,0.108
-6.74379759036051,0.11
-6.74,0.110685217391914
-6.72,0.111472888888425
-6.71668251747327,0.112
-6.70842322580963,0.114
-6.70520941176078,0.116
-6.7,0.117017931033601
-6.69275932204055,0.118
-6.69107730060795,0.12
-6.68,0.121770196077504
-6.67891981566346,0.122
-6.66,0.123849369369453
-6.65853333333291,0.124
-6.65293333332981,0.126
-6.64914222221144,0.128
-6.64668862745236,0.13
-6.64,0.130836078431935
-6.62328325791727,0.136
-6.62053770490783,0.132
-6.62026775509663,0.138
-6.62,0.132364444439651
-6.62,0.134577254900407
-6.62,0.138024029303544
-6.61860425534862,0.138
-6.61773793107425,0.132
-6.6,0.13161896296285
-6.6,0.134506666665624
-6.6,0.137059784944303
-6.59767239819098,0.132
-6.59611162791629,0.134
-6.59107755100661,0.138
-6.58,0.138670123456231
-6.5761548387117,0.142
-6.56594693878038,0.144
-6.56303622048691,0.14
-6.56136254417763,0.146
-6.56,0.146225497077313
-6.55556781607163,0.146
-6.54420900900653,0.142
-6.54420900900653,0.142
-6.54,0.144037101449242
-6.54,0.140053333333333
-6.54,0.143946666666667
-6.53681092150166,0.142
-6.53203294117193,0.146
-6.52542800000137,0.148
-6.52,0.148786666665907
-6.51069777776663,0.15
-6.5053122807027,0.154
-6.5,0.151782962961673
-6.5,0.152558095239778
-6.5,0.154492357724689
-6.49831366905548,0.152
-6.48,0.155205925921638
-6.46,0.155717248677427
-6.45655225806548,0.156
-6.44810931677235,0.158
-6.44,0.158777142857923
-6.42197894737992,0.16
-6.42029230769306,0.162
-6.42,0.162058461538659
-6.4019645569577,0.166
-6.4019645569577,0.166
-6.4,0.16308903225805
-6.4,0.165568888889951
-6.4,0.166517333332765
-6.39294545455057,0.166
-6.39204507041914,0.164
-6.38,0.165500350877684
-6.36472857142832,0.164
-6.36,0.163424347826659
-6.35625283018791,0.164
-6.34600714286328,0.166
-6.34,0.167319215687095
-6.32638431371018,0.168
-6.32,0.168226111110315
-6.3,0.169149523810987
-6.29478054053378,0.168
-6.28347200000687,0.166
-6.28,0.165253333332593
-6.2738548672427,0.166
-6.26472402233726,0.168
-6.26,0.168427070706053
-6.25109894738326,0.168
-6.24,0.167490628019172
-6.22,0.166599215689088
-6.20652075474118,0.168
-6.2,0.168151578948446
-6.19598139532581,0.168
-6.18,0.166727407407483
-6.17442836879148,0.166
-6.16091713395655,0.162
-6.16,0.16400549019488
-6.16,0.163962666674706
-6.16,0.161795555555556
-6.15993000001536,0.164
-6.14,0.161623859649672
-6.12898095238147,0.16
-6.12,0.159101904760539
-6.11152359549351,0.16
-6.1,0.161220952379782
-6.09041495328132,0.16
-6.08957647060747,0.164
-6.08957647060747,0.164
-6.08,0.159174518517233
-6.08,0.16350666666761
-6.08,0.164146666666194
-6.07912000000303,0.164
-6.07288968610772,0.158
-6.06263616236676,0.154
-6.06,0.156403111110428
-6.06,0.154992222223929
-6.06,0.153047466664248
-6.05509729729936,0.156
-6.04489230768483,0.152
-6.04,0.151848571429352
-6.02854022139755,0.15
-6.02,0.149023459915371
-6.01064980237655,0.144
-6.00988270676723,0.146
-6.00158923766938,0.142
-6,0.149266172839962
-6,0.147123418802899
-6,0.141305098038218
-5.99642020201952,0.142
-5.99366913579763,0.148
-5.98586666664773,0.146
-5.98,0.146395362317412
-5.98,0.145431666667772
-5.98,0.143083733334221
-5.97696888890268,0.146
-5.96,0.142956717948935
-5.95681263157527,0.14
-5.95262608695872,0.142
-5.94782068965545,0.138
-5.94755142856726,0.136
-5.94175168830937,0.13
-5.94,0.134561632653296
-5.94,0.130548292682202
-5.94,0.129631475410384
-5.93013480662626,0.132
-5.92,0.134285333336534
-5.92,0.133910833331968
-5.92,0.129336855345707
-5.91949941519703,0.134
-5.9,0.12942840579761
-5.89247633587554,0.128
-5.88,0.12695230769152
-5.8717236363564,0.124
-5.86899555555498,0.126
-5.86,0.123223132530006
-5.85048250000599,0.122
-5.8474570491764,0.12
-5.84,0.118104666667691
-5.82,0.118497904761065
-5.81770309278308,0.114
-5.81737286432596,0.118
-5.81220064308588,0.116
-5.81090238908051,0.11
-5.80749690722241,0.112
-5.80243741647848,0.108
-5.8,0.107014054054689
-5.78025263157893,0.106
-5.78,0.105973333333273
-5.77661999999322,0.102
-5.77397966102875,0.104
-5.76,0.100585531914638
-5.74,0.101655757576751
-5.73386067415278,0.1
-5.73077718631154,0.098
-5.72712398191192,0.094
-5.72202046512149,0.096
-5.72,0.0925005714269522
-5.70288695652829,0.094
-5.7,0.0941405291010902
-5.69822933332695,0.094
-5.68984197530066,0.092
-5.6846804597729,0.09
-5.68,0.0890951111112543
-5.67004444444314,0.088
-5.66950804597229,0.086
-5.66,0.0840304761876396
-5.65940465121989,0.084
-5.65108874172161,0.08
-5.64503384616521,0.082
-5.64242169491501,0.078
-5.64,0.0774708148146347
-5.6335741100336,0.076
-5.62828148147255,0.074
-5.62,0.0734676190490819
-5.60110630631045,0.076
-5.60012444446469,0.074
-5.6,0.0763721212127937
-5.59866521738587,0.076
-5.58682524917407,0.072
-5.58,0.0740262068965231
-5.58,0.0739565714286749
-5.58,0.0705429787231096
-5.57973488372131,0.074
-5.57626536585398,0.07
-5.56580307692204,0.068
-5.56352142858446,0.066
-5.56,0.0657652380945067
-5.55295714284344,0.066
-5.54721355934375,0.068
-5.54,0.0682056038651844
-5.53992999999893,0.064
-5.53667499998848,0.068
-5.5309299999934,0.066
-5.5235677018641,0.062
-5.52,0.061339770114288
-5.50866086956883,0.056
-5.50810612244529,0.06
-5.5027493670926,0.058
-5.5,0.0553884210522364
-5.49411645569494,0.056
-5.48409999999213,0.064
-5.48409999999213,0.064
-5.48,0.0574673684215556
-5.48,0.0627165217393823
-5.48,0.0644541538449946
-5.47268099174042,0.064
-5.46876799999127,0.054
-5.46628852458086,0.056
-5.46,0.053200833334784
-5.44711955305972,0.052
-5.44,0.0507505882357968
-5.43432888889106,0.05
-5.42,0.0483031578929078
-5.41520000003031,0.048
-5.41104444444682,0.05
-5.41104444444682,0.05
-5.4,0.0474713043476637
-5.4,0.0486289655175505
-5.4,0.0518493023255897
-5.38341818181376,0.048
-5.381927272727,0.05
-5.38,0.0489399999996587
-5.37776633663574,0.048
-5.36,0.0468271895421515
-5.3480933333278,0.05
-5.3442596491109,0.048
-5.34,0.0505395555547449
-5.33132857143441,0.05
-5.323161165057,0.054
-5.323161165057,0.054
-5.32,0.0497142342345558
-5.32,0.0527940740673856
-5.32,0.0544019753096518
-5.31855135136573,0.052
-5.31588051948765,0.05
-5.3147483870789,0.054
-5.3,0.0535003278693562
-5.28599183673001,0.052
-5.28578139533628,0.05
-5.28,0.0492107936520395
-5.27374591196066,0.05
-5.26996239317325,0.052
-5.2637471861559,0.056
-5.26,0.0537660606046343
-5.26,0.0543027450993545
-5.26,0.0566411851861302
-5.25779428569686,0.054
-5.25472195120835,0.056
-5.24,0.0546806557373067
-5.23395862070341,0.052
-5.23395862070341,0.052
-5.22357551018999,0.056
-5.22,0.0568342857110684
-5.22,0.0505542857127253
-5.22,0.0537600000003324
-5.21526486488233,0.056
-5.21445479451467,0.052
-5.2014695652215,0.06
-5.2014695652215,0.06
-5.2,0.0547163636363636
-5.2,0.0592884210512428
-5.2,0.0601877777783467
-5.19356190474952,0.06
-5.18,0.055557701149521
-5.17004827586633,0.056
-5.16,0.0573876190475215
-5.15582358975079,0.06
-5.15428444444353,0.058
-5.14434133332869,0.064
-5.14064848484726,0.062
-5.14,0.0641904093567457
-5.12345937499968,0.07
-5.12345937499968,0.07
-5.12,0.0648168421056051
-5.12,0.0686581818208042
-5.12,0.070670909090847
-5.11148235290301,0.068
-5.10929523810302,0.066
-5.10658181818139,0.07
-5.10448000003945,0.064
-5.10448000003945,0.064
-5.1,0.0691482352932522
-5.1,0.0639288888883052
-5.1,0.0643733333365191
-5.09911578946609,0.064
-5.08277647056387,0.068
-5.08,0.0678631884070938
-5.0794755555614,0.068
-5.06443897435187,0.072
-5.06,0.0696229629618252
-5.06,0.0709695238124495
-5.06,0.0727398290588941
-5.05557391303465,0.07
-5.05003783784228,0.074
-5.04801203006632,0.076
-5.04,0.0765464615380456
-5.02668000001843,0.076
-5.02668000001843,0.076
-5.02292530121542,0.078
-5.02120519479571,0.08
-5.02,0.0803866666652331
-5.02,0.0748866666632533
-5.02,0.0770478431366804
-5.01663899370212,0.076
-5,0.0810331313125313
-4.98,0.080300701753847
-4.96504092663216,0.082
-4.96,0.0825060465108529
-4.94,0.083306666665089
-4.93858716981165,0.084
-4.92,0.085865757576223
-4.9164560000091,0.086
-4.90485970145829,0.088
-4.9,0.0882214965966701
-4.88617142857387,0.086
-4.88,0.08955368421072
-4.88,0.0869066666661812
-4.88,0.0856399999999197
-4.87634626865732,0.086
-4.86940000000041,0.09
-4.8690666666596,0.088
-4.86,0.0876346268658648
-4.86,0.0895299999996587
-4.86,0.0902032432435034
-4.85673043478742,0.09
-4.84337999999912,0.092
-4.84288750000078,0.086
-4.84251428573183,0.088
-4.84,0.0856970491800023
-4.84,0.0876799999981134
-4.84,0.0922414285711848
-4.84,0.0914800000013443
-4.84,0.088167619048429
-4.83780869565144,0.086
-4.83451891893052,0.092
-4.82,0.08988666667008
-4.81133548386418,0.092
-4.8,0.0891539869265168
-4.8,0.0909588148156903
-4.8,0.093378039214749
-4.7942156378552,0.092
-4.78490940172992,0.084
-4.78490940172992,0.084
-4.78401975306537,0.09
-4.78,0.0901722751317063
-4.78,0.0836580952365349
-4.78,0.084736410258611
-4.77772063491142,0.084
-4.76,0.0905177777769548
-4.75726886447693,0.09
-4.75578666668168,0.088
-4.74,0.0864213333338795
-4.73008627452641,0.086
-4.72997671957215,0.088
-4.72,0.0892324183005856
-4.72,0.0864286666686464
-4.72,0.0857829535855518
-4.70986236559569,0.088
-4.7,0.0859213333329237
-4.68651428593604,0.086
-4.68404869564552,0.088
-4.68,0.0882544262289669
-4.67731764692301,0.086
-4.67667428572306,0.088
-4.66,0.0857483760692084
-4.64680258064137,0.084
-4.64,0.0833833918125481
-4.62,0.083626666665592
-4.60355652173401,0.082
-4.6,0.0810515942020272
-4.5913619047795,0.08
-4.5913619047795,0.08
-4.58788148150272,0.082
-4.58,0.0822404519779656
-4.58,0.0784850793634719
-4.58,0.0813831884046842
-4.57140180179662,0.08
-4.56,0.0825637333321567
-4.55610322581778,0.082
-4.54871500001103,0.076
-4.54870000000477,0.08
-4.54,0.0792446511631505
-4.54,0.0769296000000577
-4.54,0.0751699999992686
-4.52470857140792,0.078
-4.5230378378323,0.072
-4.5230378378323,0.072
-4.52,0.0750690909073577
-4.52,0.0713577142857571
-4.52,0.0729773913051779
-4.51340560749582,0.074
-4.50993432836732,0.072
-4.5,0.0726339047615338
-4.49320816326531,0.072
-4.48488491619258,0.064
-4.48488491619258,0.064
-4.48,0.0706925252517138
-4.48,0.0636164912286091
-4.48,0.0646778294573803
-4.47193411766735,0.07
-4.47049565218727,0.064
-4.46503384614909,0.068
-4.46,0.067674427860796
-4.45318333333333,0.068
-4.44591111112507,0.07
-4.44,0.0702781699361351
-4.43812511012184,0.07
-4.43228292682349,0.068
-4.4272538461506,0.066
-4.42259473684809,0.064
-4.42,0.0633739682514073
-4.40121904756053,0.064
-4.4,0.0642844444288493
-4.39983376624181,0.064
-4.39158709676853,0.062
-4.38,0.0603882051289928
-4.37434018691069,0.06
-4.36761411765124,0.058
-4.3648670967618,0.056
-4.36,0.0556355555566742
